Census Geographic Identifier,Census Geography Name,Year,Total (Est.),Total (SE),American Indian and Alaska Native Alone (Est.),American Indian and Alaska Native Alone (SE),Asian or Pacific Islander Alone (Est.),Asian or Pacific Islander Alone (SE),Asian Alone (Est.),Asian Alone (SE),Black or African American Alone (Est.),Black or African American Alone (SE),Hispanic or Latino (Est.),Hispanic or Latino (SE),Not Hispanic or Latino (Est.),Not Hispanic or Latino (SE),Native Hawaiian and Other Pacific Islander Alone (Est.),Native Hawaiian and Other Pacific Islander Alone (SE),"White Alone, Not Hispanic or Latino (Est.)","White Alone, Not Hispanic or Latino (SE)",Total minus non-Hispanic Whites (Est.),Total minus non-Hispanic Whites (SE),Some Other Race Alone (Est.),Some Other Race Alone (SE),Some Other Race Alone or Two or More Races (Est.),Some Other Race Alone or Two or More Races (SE),Two or More Races (Est.),Two or More Races (SE),White Alone (Est.),White Alone (SE)
97000US1709420,"Champaign Community Unit School District 4, Illinois",2014,55.516708,8.3031225,,,,,,,86.77906,11.635489,,,,,,,22.448978,11.142116,79.344925,41.591694,,,,,,,20.456467,10.370066
97000US1709420,"Champaign Community Unit School District 4, Illinois",2015,9.3983088,4.5184546,,,,,,,8.7487278,4.4846253,,,,,,,14.246197,10.706252,6.6770186,9.7893476,,,,,,,14.246197,10.706252
97000US1709420,"Champaign Community Unit School District 4, Illinois",2016,30.571032,12.952325,,,,,,,,,,,,,,,10.194175,10.133296,38.769531,16.000908,,,,,,,9.4170408,9.4385338
97000US1709420,"Champaign Community Unit School District 4, Illinois",2017,45.621555,9.1068678,,,,,,,48.013817,14.138697,,,,,,,29.277107,15.780931,62.515568,45.871128,,,,,,,29.277107,15.780931
97000US1709930,"Chicago Public School District 299, Illinois",2009,44.710388,1.5658084,,,,,35.58147,10.554893,47.947712,2.0547042,48.755451,2.6892791,43.624668,2.1781127,,,15.728765,3.5062637,47.698017,1.6251713,46.760838,4.3483505,46.524628,4.0947537,44.560184,12.057664,32.97348,3.4052744
97000US1709930,"Chicago Public School District 299, Illinois",2010,44.418369,1.6669044,,,,,43.987137,11.306172,49.043175,2.0010545,33.595104,3.3180561,47.693748,2.2039645,,,38.295818,5.1916471,45.014004,1.870162,33.242573,4.9798393,34.288494,4.8936615,49.146755,22.930162,35.442986,3.4572146
97000US1709930,"Chicago Public School District 299, Illinois",2011,48.05809,1.1192757,41.463413,32.176704,,,47.977596,16.183134,50.178684,1.5526147,50.23259,2.9665389,47.338806,1.8388109,,,28.277706,2.7598999,50.100433,1.1443694,46.514214,4.270402,48.441586,4.0308142,64.051453,10.22273,41.986229,1.8796543
97000US1709930,"Chicago Public School District 299, Illinois",2012,48.871319,1.456434,44.582043,16.981373,,,28.556208,8.6163244,54.4697,1.4662423,46.409794,3.0708458,49.662582,2.1185958,,,20.845713,3.5185018,51.653652,1.5116819,44.454994,4.5755038,44.26704,4.1520538,42.994862,9.1040363,37.389996,3.4344594
97000US1709930,"Chicago Public School District 299, Illinois",2013,47.305965,1.2876018,,,,,37.412365,12.711859,51.136024,1.5421534,49.229279,3.2976911,46.660923,2.0848532,,,24.806581,5.1315861,49.681068,1.3724128,48.346153,5.1316066,45.870281,4.6392689,31.404495,9.3706436,39.007732,3.4375019
97000US1709930,"Chicago Public School District 299, Illinois",2014,47.229462,1.0873107,,,,,34.537415,9.274147,50.780689,1.7900238,46.850418,2.62907,47.37418,1.7965767,,,29.894093,4.6594844,48.826309,1.166379,45.146839,4.0241156,42.957794,3.7739477,30.621784,11.297092,41.811153,2.9457073
97000US1709930,"Chicago Public School District 299, Illinois",2015,43.45853,1.5853442,55.521469,25.815264,,,47.109306,12.444693,45.983875,1.6833477,44.404091,3.452997,43.120022,2.5006452,,,21.568628,3.3421741,45.739437,1.6841084,45.912315,4.5476322,46.680122,4.449101,52.043755,15.623628,34.732098,3.1490598
97000US1709930,"Chicago Public School District 299, Illinois",2016,43.293877,1.247599,,,,,22.674976,12.422421,46.077694,1.6142173,43.21907,1.9663863,43.3214,1.8514404,,,27.874638,4.320416,45.047386,1.3674377,44.825985,4.0299406,46.784958,3.9416597,57.543327,12.681709,35.761391,3.1321402
97000US1709930,"Chicago Public School District 299, Illinois",2017,41.164486,1.7664969,,,,,26.934263,11.621552,47.488045,1.970578,33.833042,2.3546367,43.54731,2.276304,,,21.830507,5.4021516,43.191158,1.9163853,31.56321,4.8843288,32.475616,4.578774,38.44949,13.33949,29.377804,3.3422921
97000US1711850,"Decatur School District 61, Illinois",2009,48.82613,10.710415,,,,,,,,,,,,,,,50.073528,16.256611,47.751743,24.873949,,,,,,,50.073528,16.256611
97000US1711850,"Decatur School District 61, Illinois",2010,57.911766,8.9247484,,,,,,,72.409706,11.733976,,,,,,,42.527981,14.65124,70.33493,10.939224,,,,,,,42.527981,14.65124
97000US1711850,"Decatur School District 61, Illinois",2011,39.3134,8.9651327,,,,,,,50.672268,14.205332,,,,,,,32.92944,10.551352,46.171516,19.231371,,,,,,,30.718084,9.7736845
97000US1711850,"Decatur School District 61, Illinois",2012,76.644737,3.3538737,,,,,,,90.522476,3.7288733,,,,,,,69.515015,10.852,84.026787,42.701309,,,,,,,70.718727,9.7349215
97000US1711850,"Decatur School District 61, Illinois",2013,68.883987,6.510262,,,,,,,72.690529,5.9926825,,,,,,,65.739983,13.695242,70.85685,12.416698,,,,,,,65.739983,13.695242
97000US1711850,"Decatur School District 61, Illinois",2014,50.049984,8.0497561,,,,,,,60.688408,11.971669,,,,,,,43.169762,10.249728,56.999332,15.394939,,,,,,,40.586033,9.9109192
97000US1711850,"Decatur School District 61, Illinois",2015,55.53817,7.9608278,,,,,,,50.364964,7.4080563,,,,,,,62.716938,12.157929,47.672131,25.190002,,,,,,,62.716938,12.157929
97000US1711850,"Decatur School District 61, Illinois",2016,63.503044,6.0987997,,,,,,,54.467754,13.468167,,,,,,,56.406776,11.512785,68.396446,9.6067429,,,,,,,56.406776,11.512785
97000US1711850,"Decatur School District 61, Illinois",2017,50.322334,8.2380762,,,,,,,64.263321,13.388552,,,,,,,29.128632,8.2432337,68.156425,37.629383,,,,,,,33.747093,8.298871
97000US1713710,"School District U-46, Illinois",2009,25.82382,7.4198203,,,,,,,,,49.774628,16.630863,13.786408,16.307611,,,12.412505,6.7672753,37.32,11.317499,45.462711,21.492363,,,,,20.63492,8.0239105
97000US1713710,"School District U-46, Illinois",2010,36.422977,7.4417076,,,,,,,56.404495,23.791853,36.676739,9.8683357,36.124912,20.041822,,,18.506315,11.112777,43.998142,9.4434443,37.040527,17.058159,,,,,30.274509,9.5305777
97000US1713710,"School District U-46, Illinois",2011,35.769657,7.5726194,,,,,,,,,39.08873,12.837259,32.92181,19.036776,,,39.291737,18.767239,34.51487,12.599171,50.589775,26.78458,,,,,35.685806,12.834975
97000US1713710,"School District U-46, Illinois",2012,28.042122,5.6320548,,,,,0.0,205.31056,44.469025,15.750543,27.63496,8.6673889,28.382248,12.512618,,,16.720465,6.9660344,32.942165,7.4457397,40.690376,11.553761,,,,,18.28186,8.3784142
97000US1713710,"School District U-46, Illinois",2013,42.914982,6.4169021,,,,,0.0,261.53955,,,38.442822,11.254796,44.854881,9.8093367,,,31.623177,10.170867,50.961239,9.7791567,35.058594,17.085377,,,,,35.875092,10.201826
97000US1713710,"School District U-46, Illinois",2014,25.491222,6.9755702,,,,,0.0,109.54287,,,30.564604,10.436899,20.759493,18.052507,,,13.874615,11.736938,29.465542,9.420558,14.351852,6.5406041,,,,,28.618732,10.686376
97000US1713710,"School District U-46, Illinois",2015,42.442375,10.76721,,,,,,,,,55.744682,10.77846,34.809906,19.784739,,,12.878254,7.093679,56.033646,12.676244,30.487806,11.755213,,,,,35.304199,10.305588
97000US1713710,"School District U-46, Illinois",2016,33.435932,7.6300383,,,,,,,,,39.683567,11.770689,27.145645,20.842098,,,25.709421,15.909022,36.522331,11.818935,33.251385,12.881376,,,,,33.745247,11.549492
97000US1713710,"School District U-46, Illinois",2017,25.174826,4.3756447,,,,,,,53.041363,13.726121,19.796307,6.7746997,28.282457,6.9938173,,,19.117647,5.0485363,28.418037,5.9714522,0.0,27.698208,,,,,23.832336,4.468214
97000US1727710,"Naperville Community Unit District 203, Illinois",2009,19.799271,8.2847099,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1727710,"Naperville Community Unit District 203, Illinois",2010,13.687708,7.2801247,,,,,,,,,,,,,,,18.674698,11.370172,7.5555553,23.813263,,,,,,,16.976999,10.538229
97000US1727710,"Naperville Community Unit District 203, Illinois",2011,0.0,9.3561573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.594734
97000US1727710,"Naperville Community Unit District 203, Illinois",2012,38.981998,14.876398,,,,,,,,,,,,,,,7.2438164,6.9260063,56.172253,15.456011,,,,,,,20.454546,8.9178715
97000US1727710,"Naperville Community Unit District 203, Illinois",2013,16.302767,8.5577374,,,,,59.509201,39.625008,,,,,,,,,,,,,,,,,,,,
97000US1727710,"Naperville Community Unit District 203, Illinois",2014,22.403101,10.142095,,,,,,,,,,,,,,,18.396227,11.846841,26.299694,20.981295,,,,,,,19.047619,9.4932213
97000US1727710,"Naperville Community Unit District 203, Illinois",2015,31.200001,18.077776,,,,,,,,,,,,,,,4.7945204,4.724514,68.269226,3.2236934,,,,,,,4.6755724,4.6186833
97000US1727710,"Naperville Community Unit District 203, Illinois",2016,36.451374,13.848415,,,,,,,,,,,,,,,15.821256,9.286541,45.605572,16.768799,,,,,,,14.192849,8.7043171
97000US1727710,"Naperville Community Unit District 203, Illinois",2017,2.5559106,2.4273,,,,,,,,,,,,,,,3.8350911,3.6120698,0.0,10.705131,,,,,,,3.0674846,2.8654981
97000US1728620,"McLean County Unit School District 5, Illinois",2009,45.55669,13.721514,,,,,,,,,,,,,,,58.779694,17.308336,9.6202526,88.514946,,,,,,,56.821251,17.178686
97000US1728620,"McLean County Unit School District 5, Illinois",2010,19.937695,8.5153751,,,,,,,,,,,,,,,11.982434,6.6966257,39.356815,53.719257,,,,,,,12.358883,6.5432386
97000US1728620,"McLean County Unit School District 5, Illinois",2011,24.477385,7.7897005,,,,,,,,,,,,,,,15.738342,7.3783174,36.890526,7.4139981,,,,,,,13.285949,6.0753436
97000US1728620,"McLean County Unit School District 5, Illinois",2012,24.928694,9.0927753,,,,,,,,,,,,,,,18.504242,11.556446,43.201752,26.717281,,,,,,,21.819527,11.171516
97000US1728620,"McLean County Unit School District 5, Illinois",2013,12.861593,5.1954818,,,,,,,,,,,,,,,5.2956753,3.0370474,20.556553,6.3470483,,,,,,,9.1447926,5.8707042
97000US1728620,"McLean County Unit School District 5, Illinois",2014,52.922516,13.258738,,,,,,,,,,,,,,,40.016235,13.19272,69.230774,17.184731,,,,,,,40.016235,13.19272
97000US1728620,"McLean County Unit School District 5, Illinois",2015,41.734619,15.628758,,,,,,,,,,,,,,,35.054348,14.763238,71.836731,187.85876,,,,,,,35.054348,14.763238
97000US1728620,"McLean County Unit School District 5, Illinois",2016,31.991343,14.536963,,,,,,,57.439827,23.655109,,,,,,,15.66618,13.961747,55.614407,28.954046,,,,,,,15.66618,13.961747
97000US1728620,"McLean County Unit School District 5, Illinois",2017,40.124741,15.477172,,,,,,,,,,,,,,,26.99197,12.716234,67.175575,29.463694,,,,,,,25.216389,11.937597
97000US1730270,"Oswego Community Unit School District 308, Illinois",2009,7.1963153,7.1197562,,,,,,,,,,,,,,,9.6153851,9.4549017,0.0,40.919563,,,,,,,8.1592684,8.0192823
97000US1730270,"Oswego Community Unit School District 308, Illinois",2010,26.201921,13.98824,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1730270,"Oswego Community Unit School District 308, Illinois",2011,24.493828,12.39275,,,,,,,,,,,,,,,,,,,,,,,,,29.314419,14.050087
97000US1730270,"Oswego Community Unit School District 308, Illinois",2012,4.8794827,5.3106489,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1730270,"Oswego Community Unit School District 308, Illinois",2013,33.014736,21.944492,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1730270,"Oswego Community Unit School District 308, Illinois",2014,4.7921476,4.6124644,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1730270,"Oswego Community Unit School District 308, Illinois",2015,21.077011,11.95715,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1730270,"Oswego Community Unit School District 308, Illinois",2016,3.8254819,2.8660727,,,,,,,,,,,,,,,,,,,,,,,,,,
97000US1731230,"Peoria School District 150, Illinois",2009,46.94149,5.5276275,,,,,,,56.059532,7.6895671,,,,,,,35.260929,10.684019,54.861332,6.9068694,,,,,,,33.914894,9.7066631
97000US1731230,"Peoria School District 150, Illinois",2010,42.058662,6.9616652,,,,,,,68.004051,9.5089378,,,,,,,2.8877504,2.9194164,67.74588,22.215227,,,,,,,7.5797873,5.3583593
97000US1731230,"Peoria School District 150, Illinois",2011,57.494373,5.2948046,,,,,,,60.202129,5.8937325,,,,,,,55.366795,13.497688,58.84663,11.533068,,,,,,,58.252079,12.592763
97000US1731230,"Peoria School District 150, Illinois",2012,62.09314,7.2595162,,,,,,,69.01178,7.7885084,,,,,,,39.331028,13.492063,68.404221,7.7049584,,,,,,,37.555065,13.054998
97000US1731230,"Peoria School District 150, Illinois",2013,43.296207,3.705198,,,,,,,49.334221,5.2997298,,,,,,,26.568266,8.5967064,49.785286,15.658337,,,,,,,35.136898,8.9539547
97000US1731230,"Peoria School District 150, Illinois",2014,52.184341,6.1872482,,,,,,,37.216713,8.741663,,,,,,,61.778145,9.4141722,45.451893,14.64408,,,,,,,64.216255,9.8118258
97000US1731230,"Peoria School District 150, Illinois",2015,52.421101,6.5825739,,,,,,,60.943645,8.5058994,77.591034,21.812231,50.316231,8.0109634,,,24.101307,8.0731173,62.610226,4.2538567,,,,,,,36.630287,10.574669
97000US1731230,"Peoria School District 150, Illinois",2016,43.135403,6.6000094,,,,,,,54.952759,8.4879084,,,,,,,12.184057,8.2257652,55.887848,5.1661196,,,,,,,22.918978,9.5038557
97000US1731230,"Peoria School District 150, Illinois",2017,43.559906,7.1520762,,,,,,,48.723991,8.1442699,,,,,,,31.355095,15.866459,48.014442,9.8046684,,,,,,,27.685589,14.338556
97000US1731740,"Plainfield School District 202, Illinois",2009,4.2380137,2.9385519,,,,,,,,,,,,,,,,,,,,,,,,,2.60181,2.5706186
97000US1731740,"Plainfield School District 202, Illinois",2010,24.47333,10.691919,,,,,,,,,51.014496,26.433712,12.589228,22.403101,,,10.263929,6.9118919,46.82814,15.43795,,,,,,,18.26923,10.637047
97000US1731740,"Plainfield School District 202, Illinois",2011,17.022993,10.631876,,,,,,,,,,,,,,,16.802444,10.951524,17.167667,18.970793,,,,,,,22.222223,13.264484
97000US1731740,"Plainfield School District 202, Illinois",2012,5.062809,3.5630901,,,,,,,,,,,,,,,3.1914895,3.1637535,7.230896,7.9257154,,,,,,,2.9051001,2.8909681
97000US1731740,"Plainfield School District 202, Illinois",2013,18.447037,7.4088573,,,,,,,,,50.109409,22.782589,10.27668,12.910885,,,13.777441,9.0420103,25.248072,18.192276,,,,,,,17.988756,9.4244051
97000US1731740,"Plainfield School District 202, Illinois",2014,30.471584,11.075882,,,,,,,,,20.771254,18.180565,35.579144,17.561161,,,17.993528,11.41844,41.406693,18.287136,,,,,,,21.193415,10.835225
97000US1731740,"Plainfield School District 202, Illinois",2015,9.2230129,5.5248327,,,,,,,,,,,,,,,4.7978678,3.3536072,18.108831,13.487561,,,,,,,4.7978678,3.3536072
97000US1731740,"Plainfield School District 202, Illinois",2016,13.297669,6.3122845,,,,,,,,,,,,,,,11.105179,7.0572629,18.817204,26.065298,,,,,,,10.092189,6.4564571
97000US1731740,"Plainfield School District 202, Illinois",2017,6.8726687,4.8350406,,,,,,,,,,,,,,,17.647058,11.471304,0.0,11.852816,,,,,,,11.295972,7.5435638
97000US1734510,"Rockford School District 205, Illinois",2009,56.32338,5.7924562,,,,,,,60.282623,8.2934217,79.696396,8.0388651,51.777588,8.0617046,,,46.366562,7.8893609,65.530228,10.403782,,,,,,,54.698318,6.7364373
97000US1734510,"Rockford School District 205, Illinois",2010,48.648651,4.1915727,,,,,,,51.52071,8.1150665,56.386959,11.504979,46.725124,6.3458471,,,40.323074,6.6296072,53.114273,6.254415,,,,,,,45.483597,5.483664
97000US1734510,"Rockford School District 205, Illinois",2011,57.327003,4.8769994,,,,,,,63.760399,5.1803069,49.545078,12.911688,58.85408,5.8504367,,,54.214127,9.6779909,59.553177,9.9828396,,,,,,,52.635502,8.9295301
